Date,EUR,GBP,JPY
11sep2008,.7087,.5682,107.35
12sep2008,.717,.5711000000000001,107.111
13sep2008,.7105,.5653,107.321
14sep2008,.7031,.5575,107.993
15sep2008,.7029,.5575,107.913
16sep2008,.7006,.5566,105.748
17sep2008,.7035,.5586,104.445
18sep2008,.7045,.5587,105.592
19sep2008,.6956,.5498,104.695
20sep2008,.6988,.5509,107.249
21sep2008,.6915,.5461,107.515
22sep2008,.6914,.5461,107.504
23sep2008,.6859,.5434,106.461
24sep2008,.6778,.539,105.523
25sep2008,.6815,.5394,105.858
26sep2008,.6815,.5402,106.09
27sep2008,.6843,.5435,105.762
28sep2008,.6846,.5423,106.066
29sep2008,.6846,.5423,106.06
30sep2008,.6923,.5504,105.904
01oct2008,.6997,.5560000000000001,104.888
02oct2008,.7098,.5621,106.047
03oct2008,.7188,.5662,105.625
04oct2008,.7232,.5653,105.3
05oct2008,.7262,.5646,105.367
06oct2008,.7266,.5648,105.341
07oct2008,.7359,.5697,103.187
08oct2008,.7368,.572,102.121
09oct2008,.7337,.5732,100.544
10oct2008,.7317,.5792000000000001,100.481
11oct2008,.7387,.5885,99.3882
12oct2008,.7467,.5875,100.763
13oct2008,.7461,.5874,100.769
14oct2008,.7366,.5815,100.61
15oct2008,.7319,.5719,102.35
16oct2008,.7361,.5734,101.439
17oct2008,.7437,.5799,100.346
18oct2008,.7432,.5776,101.377
19oct2008,.7461,.5788,101.745
20oct2008,.7461,.5788,101.745
21oct2008,.7454,.5777,101.808
22oct2008,.7549,.5861,101.323
23oct2008,.7742,.6092,99.38120000000001
24oct2008,.7801,.617,97.44070000000001
25oct2008,.7903,.6339,93.93600000000001
26oct2008,.7876,.6285,94.4106
27oct2008,.7928,.6293,94.3655
28oct2008,.7991,.6409,93.4028
29oct2008,.8007,.6408,94.6506
30oct2008,.7823,.621,97.3894
31oct2008,.7661,.6071,98.226
01nov2008,.785,.6182,97.9953
02nov2008,.7863,.6224,98.56440000000001
03nov2008,.7862,.6223,98.59399999999999
04nov2008,.7821,.6208,98.98430000000001
05nov2008,.7858000000000001,.6317,99.2846
06nov2008,.7731,.6273,99.2978
07nov2008,.7779,.6304,98.0313
08nov2008,.7844,.6373,97.5669
09nov2008,.7866,.6395,98.2895
10nov2008,.7864,.6393,98.3366
11nov2008,.7788000000000001,.6347,98.9115
12nov2008,.7875,.6422,97.8489
13nov2008,.7971,.6539,97.1454
14nov2008,.8004,.6726,95.6657
15nov2008,.7857,.6749000000000001,97.0924
16nov2008,.7932,.6786,97.13370000000001
17nov2008,.7938,.6791,97.06910000000001
18nov2008,.7927,.6743,96.7612
19nov2008,.7918,.667,96.619
20nov2008,.7919000000000001,.6666,96.6923
21nov2008,.7989000000000001,.6714,95.46299999999999
22nov2008,.7988,.6741,94.73009999999999
23nov2008,.7949000000000001,.6704,95.99509999999999
24nov2008,.7948,.6703,96.0018
25nov2008,.7882,.6679000000000001,95.7312
26nov2008,.7745,.6588000000000001,96.26479999999999
27nov2008,.771,.651,95.22020000000001
28nov2008,.775,.6499,95.36620000000001
29nov2008,.7791,.6503,95.3878
30nov2008,.7882,.6507,95.577
01dec2008,.7882,.6508000000000001,95.5817
02dec2008,.7899000000000001,.6597,94.6238
03dec2008,.7905,.6711,93.3443
04dec2008,.7889000000000001,.6746,93.1271
05dec2008,.7879,.6802,92.9714
06dec2008,.7855,.6823,92.2858
07dec2008,.7866,.6807,92.8639
08dec2008,.7865,.6808,92.86750000000001
09dec2008,.7795,.675,93.00109999999999
10dec2008,.7758000000000001,.675,92.6373
11dec2008,.7717000000000001,.6762,92.581
12dec2008,.761,.6711,92.18729999999999
13dec2008,.7497,.6693,90.51220000000001
14dec2008,.7471,.6723,91.12000000000001
15dec2008,.7473,.6706,91.23820000000001
16dec2008,.7407,.6635,90.8467
17dec2008,.7288,.6537,90.2715
18dec2008,.7074,.6442,88.54640000000001
19dec2008,.6927,.6494,88.2351
20dec2008,.7083,.6658,89.30159999999999
21dec2008,.7191,.6702,89.3545
22dec2008,.719,.67,89.3524
23dec2008,.7153000000000001,.6722,89.8207
24dec2008,.7156,.6755,90.28789999999999
25dec2008,.7158,.6784,90.5723
26dec2008,.714,.6787,90.4443
27dec2008,.7119,.6788,90.5223
28dec2008,.7129,.6869,90.83280000000001
29dec2008,.7129,.6870000000000001,90.8344
30dec2008,.7049,.6827,90.43899999999999
31dec2008,.7095,.691,90.3843
01jan2009,.7123,.69,90.4593
02jan2009,.7159,.6844,90.7218
03jan2009,.7183000000000001,.6862,91.1935
04jan2009,.7187,.6879,91.88970000000001
05jan2009,.7188,.6879999999999999,91.8971
06jan2009,.7271,.6879,92.6476
07jan2009,.741,.6809,93.65040000000001
08jan2009,.7365,.6674,93.32510000000001
09jan2009,.7331,.6612,91.9392
10jan2009,.7342,.6576,90.9388
11jan2009,.7424,.6597,90.44410000000001
12jan2009,.7424,.6598000000000001,90.42780000000001
13jan2009,.7464,.6671,89.8377
14jan2009,.7533,.6818,89.325
15jan2009,.7569,.6867,89.36750000000001
16jan2009,.7604,.6849,89.169
17jan2009,.7559,.6760000000000001,90.331
18jan2009,.754,.6790000000000001,90.7878
19jan2009,.7536000000000001,.6786,90.8133
20jan2009,.7541,.6805,90.7302
21jan2009,.7705,.7082000000000001,90.358
22jan2009,.7742,.7225,89.538
23jan2009,.7693,.7212,88.9885
24jan2009,.7746,.7283,88.773
25jan2009,.7702,.7245,88.8295
26jan2009,.7702,.7246,88.8293
27jan2009,.7696,.7268,89.0358
28jan2009,.7575,.7102000000000001,89.2336
29jan2009,.7557,.7018,89.38849999999999
30jan2009,.7642,.7029,90.0234
31jan2009,.7769,.6992,89.6823
01feb2009,.7808000000000001,.6879999999999999,89.9825
02feb2009,.781,.6883,89.9842
03feb2009,.7833,.6998,89.5895
04feb2009,.7761,.7008,89.44499999999999
05feb2009,.7726,.6931000000000001,89.39490000000001
06feb2009,.779,.6889,89.9288
07feb2009,.7798000000000001,.6813,91.33
08feb2009,.7731,.6765,91.94410000000001
09feb2009,.773,.6765,91.9496
10feb2009,.7708,.6739000000000001,91.59180000000001
11feb2009,.7737000000000001,.6771,91.1559
12feb2009,.7746,.6928,90.28319999999999
13feb2009,.7776,.6998,90.237
14feb2009,.7758000000000001,.6947,91.3502
15feb2009,.7778000000000001,.6968,91.91330000000001
16feb2009,.778,.6974,91.85250000000001
17feb2009,.783,.7023,91.7306
18feb2009,.7904,.7026,92.14100000000001
19feb2009,.7948,.703,92.7751
20feb2009,.7917,.699,93.8053
21feb2009,.7903,.7,93.9657
22feb2009,.7799,.6931000000000001,93.3869
23feb2009,.7802,.6933,93.40300000000001
24feb2009,.7794,.6898,93.6336
25feb2009,.7843,.6898,95.54559999999999
26feb2009,.7805,.693,96.9444
27feb2009,.7847,.7008,97.9485
28feb2009,.7877999999999999,.7014,97.76349999999999
01mar2009,.7896,.6988,97.64019999999999
02mar2009,.7897,.6989,97.6336
03mar2009,.7943,.7062000000000001,97.43550000000001
04mar2009,.7936,.7111,97.7727
05mar2009,.7973,.7107,98.8947
06mar2009,.7946,.7073,99.05329999999999
07mar2009,.7917,.7055,97.6392
08mar2009,.7906,.7098,98.3052
09mar2009,.7906,.7099,98.3124
10mar2009,.7908,.7151,98.5851
11mar2009,.7883,.724,98.6446
12mar2009,.7863,.7265,98.2995
13mar2009,.7805,.7228,97.01470000000001
14mar2009,.7748,.7165,98.1151
15mar2009,.7737000000000001,.7144,98.0157
16mar2009,.7738,.7144,98.01479999999999
17mar2009,.7721,.7111,98.2542
18mar2009,.7701,.7115,98.5343
19mar2009,.7646,.7136,98.3025
20mar2009,.7386,.6969,95.4078
21mar2009,.7339,.6908,95.04770000000001
22mar2009,.7366,.6916,95.99120000000001
23mar2009,.7366,.6916,95.9894
24mar2009,.7337,.6885,96.43000000000001
25mar2009,.7356,.6817,97.86790000000001
26mar2009,.7409,.6835,97.7289
27mar2009,.7368,.6872,98.0513
28mar2009,.7434,.6947,98.22960000000001
29mar2009,.7527,.6986,97.91410000000001
30mar2009,.7528,.6989,97.9194
31mar2009,.7573,.7038,97.29000000000001
01apr2009,.7533,.6989,98.636
02apr2009,.7561,.6966,98.81740000000001
03apr2009,.7501,.6857,99.09050000000001
04apr2009,.744,.6779,99.8103
05apr2009,.7419,.6741,100.363
06apr2009,.7418,.6741,100.353
07apr2009,.7409,.6731,100.815
08apr2009,.7506,.6802,100.525
09apr2009,.7558,.6806,100.074
10apr2009,.755,.6810000000000001,100.09
11apr2009,.7611,.6830000000000001,100.404
12apr2009,.7587,.6817,100.302
13apr2009,.7587,.6817,100.303
14apr2009,.7559,.6797,100.382
15apr2009,.7515,.6723,99.6512
16apr2009,.756,.6701,98.9722
17apr2009,.7578,.6688,99.1211
18apr2009,.7636,.6738,99.356
19apr2009,.7669,.6760000000000001,99.2139
20apr2009,.7669,.6760000000000001,99.2106
21apr2009,.7706,.6826,98.7166
22apr2009,.7728,.6862,98.22969999999999
23apr2009,.7719,.6855,98.2281
24apr2009,.7673,.6875,98.0303
25apr2009,.7575,.6816,97.3036
26apr2009,.7553,.6803,97.2174
27apr2009,.7555,.6815,97.2152
28apr2009,.7605,.6844,96.7358
29apr2009,.767,.6848,96.34090000000001
30apr2009,.7568,.6796,96.8734
01may2009,.7531,.6752,97.9615
02may2009,.7542,.6741,99.1126
03may2009,.7538,.6703,99.20569999999999
04may2009,.7538,.6703,99.2144
05may2009,.7513,.6696,99.33369999999999
06may2009,.7475000000000001,.6643,98.8815
07may2009,.7517,.6642,98.488
08may2009,.7493,.6637,99.01260000000001
09may2009,.7437,.663,99.06059999999999
10may2009,.7338,.6568000000000001,98.512
11may2009,.7337,.6568000000000001,98.5283
12may2009,.7345,.6595,98.0328
13may2009,.7342,.658,97.1074
14may2009,.7327,.6568000000000001,96.0958
15may2009,.736,.6601,95.5292
16may2009,.7364000000000001,.6576,95.4708
17may2009,.7413,.6589,95.258
18may2009,.7413,.659,95.2325
19may2009,.7419,.6568000000000001,95.50109999999999
20may2009,.7357,.6486,96.2877
21may2009,.7311,.643,95.59860000000001
22may2009,.7247,.6351,94.6349
23may2009,.7164,.6301,94.2978
24may2009,.7146,.6279,94.828
25may2009,.7146,.628,94.8185
26may2009,.7142,.6291,94.8586
27may2009,.7163000000000001,.6294,94.83710000000001
28may2009,.7169,.6254,95.2328
29may2009,.7207,.6274,96.473
30may2009,.7121,.6209,95.8922
31may2009,.707,.6179,95.392
01jun2009,.707,.6178,95.3721
02jun2009,.7056,.6126,95.4716
03jun2009,.704,.6074000000000001,96.09520000000001
04jun2009,.7026,.6053,95.9264
05jun2009,.7056,.6147,96.3573
06jun2009,.708,.6223,97.2663
07jun2009,.7162,.6259,98.70999999999999
08jun2009,.7162,.626,98.7124
09jun2009,.7187,.6272,98.5116
10jun2009,.7169,.6192,98.01179999999999
11jun2009,.7116,.6119,97.807
12jun2009,.7124,.6078,97.9341
13jun2009,.7116,.6061,98.0215
14jun2009,.7137,.6083,98.464
15jun2009,.7137,.6083,98.46210000000001
16jun2009,.7202,.6115,98.17789999999999
17jun2009,.7225,.6112,96.8283
18jun2009,.7209,.6115,96.2055
19jun2009,.7172,.6117,96.0016
20jun2009,.718,.6095,96.61150000000001
21jun2009,.7178,.6064000000000001,96.32299999999999
22jun2009,.7177,.6064000000000001,96.31910000000001
23jun2009,.7204,.6088,95.99800000000001
24jun2009,.7173000000000001,.6122,95.3809
25jun2009,.7118,.6067,95.4015
26jun2009,.7167,.6109,96.1177
27jun2009,.7117,.6075,95.621
28jun2009,.7116,.6053,95.242
29jun2009,.7116,.6054000000000001,95.24250000000001
30jun2009,.7119,.6055,95.54980000000001
01jul2009,.71,.6037,96.0386
02jul2009,.7101,.6075,96.6471
03jul2009,.7104,.6091,96.40179999999999
04jul2009,.715,.6115,95.964
05jul2009,.7156,.6124000000000001,96.09
06jul2009,.7156,.6125,96.09650000000001
07jul2009,.7171,.6162,95.3727
08jul2009,.716,.6168,95.169
09jul2009,.7197,.622,94.00149999999999
10jul2009,.7167,.618,93.0269
11jul2009,.7167,.6153,92.68559999999999
12jul2009,.7178,.617,92.624
13jul2009,.7178,.617,92.624
14jul2009,.7172,.6175000000000001,92.6276
15jul2009,.7156,.6144,93.11879999999999
16jul2009,.7121,.6107,93.7281
17jul2009,.7092000000000001,.6093,93.87949999999999
18jul2009,.7086,.6116,93.8699
19jul2009,.7094,.6124000000000001,94.259
20jul2009,.7094,.6124000000000001,94.26009999999999
21jul2009,.7047,.6077,94.4794
22jul2009,.7037,.6072,93.94670000000001
23jul2009,.7041,.6093,93.58190000000001
24jul2009,.7031,.6062,94.387
25jul2009,.7046,.6073,94.8361
26jul2009,.7044,.6089,94.849
27jul2009,.7043,.6088,94.85290000000001
28jul2009,.7025,.6073,95.0214
29jul2009,.703,.6069,94.8154
30jul2009,.7082000000000001,.6097,94.67829999999999
31jul2009,.7113,.608,95.2542
01aug2009,.7069,.6035,95.28870000000001
02aug2009,.7017,.5985,94.734
03aug2009,.7016,.5984,94.73730000000001
04aug2009,.6989,.5947,94.95820000000001
05aug2009,.6944,.5903000000000001,95.1254
06aug2009,.6943,.5894,95.1185
07aug2009,.6951000000000001,.5913000000000001,95.2972
08aug2009,.699,.5974,96.0681
09aug2009,.7053,.5995,97.615
10aug2009,.7053,.5996,97.617
11aug2009,.7053,.602,97.27370000000001
12aug2009,.7068,.6067,96.5385
13aug2009,.706,.6067,95.84780000000001
14aug2009,.7016,.6042,95.88030000000001
15aug2009,.7015,.6041,95.0521
16aug2009,.7043,.6047,94.987
17aug2009,.7044,.6048,94.9718
18aug2009,.7085,.6105,94.55500000000001
19aug2009,.7087,.6084000000000001,94.81829999999999
20aug2009,.7064,.6062,94.3126
21aug2009,.7026,.6054000000000001,94.22069999999999
22aug2009,.7,.6061,94.02930000000001
23aug2009,.6983,.6059,94.435
24aug2009,.6982,.6059,94.43340000000001
25aug2009,.6983,.6069,94.6887
26aug2009,.6991000000000001,.6103,94.22410000000001
27aug2009,.7003,.6141,94.1737
28aug2009,.7011,.6166,93.7516
29aug2009,.6969,.6137,93.71250000000001
30aug2009,.6994,.6148,93.69
31aug2009,.6994,.6148,93.67100000000001
01sep2009,.6992,.6155000000000001,92.9808
02sep2009,.699,.6156,93.08490000000001
03sep2009,.7028,.6175000000000001,92.6275
04sep2009,.7004,.613,92.3995
05sep2009,.701,.6117,92.7873
06sep2009,.7,.6102,93.057
07sep2009,.7,.6102,93.0569
08sep2009,.6977,.6103,93.0736
09sep2009,.6935,.608,92.5046
10sep2009,.6887,.6052,92.26179999999999
11sep2009,.6867,.6032,91.99590000000001
12sep2009,.6853,.5993000000000001,91.0489
13sep2009,.6865,.6005,90.773
14sep2009,.6864,.6004,90.74890000000001
15sep2009,.6862,.6027,90.67700000000001
16sep2009,.6840000000000001,.6045,91.0906
17sep2009,.6809,.6066,90.77249999999999
18sep2009,.6790000000000001,.6062,91.0645
19sep2009,.6797,.6118,91.2637
20sep2009,.6800000000000001,.6148,91.34099999999999
21sep2009,.6800000000000001,.6148,91.34229999999999
22sep2009,.6815,.6172,91.901
23sep2009,.6778,.6137,91.4927
24sep2009,.6762,.61,91.0917
25sep2009,.6792,.6163,91.0275
26sep2009,.6817,.6258,90.4421
27sep2009,.6810000000000001,.6271,89.7102
28sep2009,.6809,.627,89.7081
29sep2009,.6834,.6305,89.37730000000001
30sep2009,.6854,.6282,89.97799999999999
01oct2009,.6839,.6243,89.7591
02oct2009,.6856,.6261,89.83750000000001
03oct2009,.6870000000000001,.6288,89.4611
04oct2009,.6863,.6272,89.8526
05oct2009,.6861,.6273,89.8366
06oct2009,.6837,.6268,89.7311
07oct2009,.6799,.6273,89.0782
08oct2009,.6804,.6287,88.7127
09oct2009,.6777,.6237,88.41419999999999
10oct2009,.6786,.6262,89.19450000000001
11oct2009,.6791,.6313,89.79300000000001
12oct2009,.6791,.6313,89.7774
13oct2009,.6783,.6324,90.0031
14oct2009,.6755,.6324,89.79089999999999
15oct2009,.6718,.6266000000000001,89.3858
16oct2009,.6698,.6191,89.9438
17oct2009,.6706,.6124000000000001,90.89619999999999
18oct2009,.671,.6116,90.934
19oct2009,.671,.6117,90.94450000000001
20oct2009,.6706,.6123,90.79219999999999
21oct2009,.6686,.6098,90.5102
22oct2009,.6686,.6061,90.8627
23oct2009,.6668,.6028,91.2504
24oct2009,.6656,.6063,91.74550000000001
25oct2009,.6665,.6133,92.08
26oct2009,.6666,.6135000000000001,92.0972
27oct2009,.6671,.6131,91.96550000000001
28oct2009,.6731,.6117,92.0429
29oct2009,.6763,.611,91.1965
30oct2009,.6776,.6079,90.87090000000001
31oct2009,.6755,.6052,90.9577
01nov2009,.6798,.6083,90.9577
02nov2009,.6798,.6083,90.1225
03nov2009,.6775,.6097,90.09269999999999
04nov2009,.6790000000000001,.6111,90.26170000000001
05nov2009,.6771,.6065,90.5984
06nov2009,.6732,.6043,90.5003
07nov2009,.6726,.6027,90.41410000000001
08nov2009,.6737,.6021,89.94
09nov2009,.6735,.6019,89.94199999999999
10nov2009,.6688,.5978,89.99509999999999
11nov2009,.6675,.5985,89.9045
12nov2009,.6668,.5996,89.7816
13nov2009,.6691,.6036,90.0073
14nov2009,.6723,.6011,89.9884
15nov2009,.6712,.5999,89.6858
16nov2009,.6711,.5998,89.6852
17nov2009,.6684,.5976,89.4731
18nov2009,.6703,.5948,89.14570000000001
19nov2009,.6703,.5956,89.24639999999999
20nov2009,.6709000000000001,.5996,89.0568
21nov2009,.6719000000000001,.6033,88.9452
22nov2009,.673,.606,88.94
23nov2009,.673,.606,88.9322
24nov2009,.6692,.6035,88.92
25nov2009,.6689000000000001,.6036,88.7154
26nov2009,.6654,.6005,88.0044
27nov2009,.6633,.6025,86.8584
28nov2009,.6694,.6088,86.3941
29nov2009,.6674,.6061,86.59350000000001
30nov2009,.6673,.6059,86.6563
01dec2009,.6655,.6061,86.44280000000001
02dec2009,.6644,.6054000000000001,86.791
03dec2009,.6632,.6013,87.0942
04dec2009,.6627,.6011,87.9075
05dec2009,.6663,.604,88.78910000000001
06dec2009,.6734,.6073,90.6057
07dec2009,.6733,.6075,90.5818
08dec2009,.6737,.6087,89.886
09dec2009,.6758,.611,88.81399999999999
10dec2009,.6792,.6151,88.09090000000001
11dec2009,.6791,.6145000000000001,88.1489
12dec2009,.6801,.6143,88.878
13dec2009,.6844,.6152,89.12350000000001
14dec2009,.6843,.6152,89.1144
15dec2009,.6828,.6153,88.6947
16dec2009,.6854,.6146,89.1961
17dec2009,.6875,.6135000000000001,89.6486
18dec2009,.6942,.6169,89.9772
19dec2009,.6968,.6187,90.06310000000001
20dec2009,.6977,.6191,90.5294
21dec2009,.6978,.6191,90.5265
22dec2009,.6981000000000001,.6206,90.6058
23dec2009,.7000999999999999,.6241,91.422
24dec2009,.7004,.6267,91.69710000000001
25dec2009,.6964,.6261,91.5025
26dec2009,.6955,.6268,91.4804
27dec2009,.6946,.6245000000000001,91.20999999999999
28dec2009,.6953,.6272,91.45140000000001
29dec2009,.695,.626,91.5521
30dec2009,.695,.6254999999999999,91.76770000000001
31dec2009,.6977,.6279,92.2401
01jan2010,.6961000000000001,.6202,92.586
02jan2010,.6989,.6191,93.0943
03jan2010,.695,.62,93.05
04jan2010,.6989,.6191,93.0839
05jan2010,.6967,.62,92.7948
06jan2010,.6937,.6228,91.9549
07jan2010,.6962,.6254,92.1558
08jan2010,.6961000000000001,.6264,92.7452
09jan2010,.6977,.6258,93.1131
10jan2010,.6942,.6243,92.71429999999999
11jan2010,.6941000000000001,.6242,92.6938
12jan2010,.6895,.6206,92.30200000000001
13jan2010,.6898,.6202,91.7042
14jan2010,.6896,.6164,91.2414
15jan2010,.6891000000000001,.6137,91.48690000000001
16jan2010,.6937,.6135000000000001,90.988
17jan2010,.6954,.615,90.82420000000001
18jan2010,.6955,.6151,90.8267
19jan2010,.6957,.6131,90.8305
20jan2010,.697,.6105,90.7764
21jan2010,.7051,.6134,91.1168
22jan2010,.7097,.6162,91.3035
23jan2010,.7079,.6181,90.15040000000001
24jan2010,.7077,.6211,89.8824
25jan2010,.7072000000000001,.6209,89.93680000000001
26jan2010,.7065,.6191,90.17610000000001
27jan2010,.709,.6178,89.8964
28jan2010,.7113,.6187,89.48690000000001
29jan2010,.7142,.6176,90.1365
30jan2010,.7176,.6212,90.1717
31jan2010,.7216,.6257,90.3233
01feb2010,.7216,.6259,90.2779
02feb2010,.7198,.6276000000000001,90.36320000000001
03feb2010,.7176,.627,90.6199
04feb2010,.7164,.626,90.6187
05feb2010,.7224,.6308,90.5067
06feb2010,.7305,.6371,89.444
07feb2010,.7313,.6387000000000001,89.29689999999999
08feb2010,.7311,.6387000000000001,89.3111
09feb2010,.7317,.6409,89.351
10feb2010,.729,.6402,89.494
11feb2010,.7267,.6386,89.7591
12feb2010,.7283,.6399,89.86539999999999
13feb2010,.7335,.6382,89.90389999999999
14feb2010,.7338,.6371,89.9832
15feb2010,.7339,.6372,89.993
16feb2010,.7352,.6384,90.03959999999999
17feb2010,.7305,.6363,90.0485
18feb2010,.7302,.6353,90.7594
19feb2010,.7362,.6406,91.0407
20feb2010,.7395000000000001,.6487000000000001,91.8335
21feb2010,.7349,.6465,91.5718
22feb2010,.7348,.6465,91.5621
23feb2010,.7349,.6462,91.3575
24feb2010,.7366,.647,90.62990000000001
25feb2010,.7382,.6482,90.15049999999999
26feb2010,.7408,.6544,89.2507
27feb2010,.7353,.6562,89.1189
28feb2010,.734,.6565,88.9922
01mar2010,.7338,.6567,88.98220000000001
02mar2010,.7372,.666,89.2311
03mar2010,.7379,.6693,89.04689999999999
04mar2010,.732,.6641,88.6691
05mar2010,.7337,.6641,88.735
06mar2010,.7356,.6636,89.83839999999999
07mar2010,.7342,.6608000000000001,90.2783
08mar2010,.7342,.6609,90.2961
09mar2010,.7324000000000001,.6614,90.3573
10mar2010,.736,.6675,89.9019
11mar2010,.7345,.6692,90.41249999999999
12mar2010,.7322,.6658,90.5144
13mar2010,.7276,.6605,90.57729999999999
14mar2010,.7265,.6579,90.6069
15mar2010,.7265,.658,90.6407
16mar2010,.7299,.6634,90.6151
17mar2010,.7287,.6606,90.41670000000001
18mar2010,.7265,.6535,90.44929999999999
19mar2010,.7326,.6549,90.2728
20mar2010,.7375,.6623,90.512
21mar2010,.739,.6663,90.613
22mar2010,.7394,.6662,90.6048
23mar2010,.7394,.6656,90.3211
24mar2010,.7399,.665,90.3526
25mar2010,.7484,.6699000000000001,91.553
26mar2010,.7506,.6717,92.3578
27mar2010,.7474,.6724,92.5702
28mar2010,.747,.6715,92.56999999999999
29mar2010,.7455000000000001,.6712,92.54689999999999
30mar2010,.7427,.6678,92.5702
31mar2010,.7433,.6637,92.6974
01apr2010,.7416,.6602,93.3364
02apr2010,.7392,.6558000000000001,93.7238
03apr2010,.7386,.6561,94.11360000000001
04apr2010,.7411,.6579,94.11360000000001
05apr2010,.7411,.6577,94.6578
06apr2010,.7414,.6552,94.41719999999999
07apr2010,.7464,.6577,93.90989999999999
08apr2010,.7483,.6567,93.7473
09apr2010,.7504,.6569,93.1816
10apr2010,.7452,.6517,93.4875
11apr2010,.741,.6507,93.235
12apr2010,.7409,.6505,93.2222
13apr2010,.735,.6491,93.3325
14apr2010,.736,.6502,93.0407
15apr2010,.7331,.6476,93.34399999999999
16apr2010,.7367,.6464,93.1777
17apr2010,.7396,.6486,92.47920000000001
18apr2010,.7409,.6511,92.226
19apr2010,.7413,.6513,92.20440000000001
20apr2010,.7432,.6551,92.1127
21apr2010,.7426,.651,92.97580000000001
22apr2010,.746,.6495,93.23130000000001
23apr2010,.7495000000000001,.6495,93.1234
24apr2010,.7512,.6512,93.7987
25apr2010,.7473,.6504,94.03
26apr2010,.7474,.6504,94.01179999999999
27apr2010,.7496,.6471,94.1465
28apr2010,.752,.6519,93.5585
29apr2010,.7582,.6578000000000001,93.79859999999999
30apr2010,.7555,.6556,94.0615
01may2010,.7522,.6528000000000001,94.18040000000001
02may2010,.7527,.6549,93.88500000000001
03may2010,.7523,.6547,93.88030000000001
04may2010,.7567,.6559,94.33620000000001
05may2010,.7639,.6588000000000001,94.6087
06may2010,.775,.6612,94.45269999999999
07may2010,.7854,.667,92.862
08may2010,.7865,.6794,91.94580000000001
09may2010,.7842,.6763,91.6084
10may2010,.7831,.6761,91.6451
11may2010,.7747000000000001,.67,93.1486
12may2010,.7868000000000001,.6729000000000001,92.68640000000001
13may2010,.7902,.6716,92.98520000000001
14may2010,.794,.6782,92.9923
15may2010,.8026,.6866,92.43810000000001
16may2010,.8094,.6882,92.51000000000001
17may2010,.8098,.6883,92.4965
18may2010,.8112,.6935,92.2946
19may2010,.8096,.693,92.602
20may2010,.8152,.6976,91.6206
21may2010,.8069,.6968,90.6259
22may2010,.7965,.6936,89.94280000000001
23may2010,.7956,.6909,90.065
24may2010,.7955,.6909,90.0962
25may2010,.8052,.6929,90.32429999999999
26may2010,.8157,.6976,89.7893
27may2010,.8155,.6947,90.25020000000001
28may2010,.8131,.689,90.56610000000001
29may2010,.8102,.6887,91.0716
30may2010,.8151000000000001,.6923,91.116
31may2010,.8152,.6925,91.10209999999999
01jun2010,.8129999999999999,.6893,91.3724
02jun2010,.8179,.6859,91.07859999999999
03jun2010,.8182,.6821,91.91070000000001
04jun2010,.8171000000000001,.6823,92.52
05jun2010,.8274,.6864,92.2697
06jun2010,.8359,.6921000000000001,92.039
07jun2010,.8361,.6922,92.01860000000001
08jun2010,.8374,.6912,91.6938
09jun2010,.8371,.693,91.4628
10jun2010,.8341,.6893,91.4217
11jun2010,.8283,.6835,91.2019
12jun2010,.8265,.6844,91.617
13jun2010,.826,.6875,91.702
14jun2010,.8259,.6874,91.7167
15jun2010,.8178,.6795,91.8062
16jun2010,.8152,.6771,91.3472
17jun2010,.8126,.6757,91.4746
18jun2010,.8101,.6770000000000001,91.0883
19jun2010,.8079,.6749000000000001,90.75100000000001
20jun2010,.8084,.6754,90.752
21jun2010,.8072,.6748,90.7015
22jun2010,.8074,.6742,91.07720000000001
23jun2010,.8137,.6768,90.6814
24jun2010,.8149,.6715,90.2293
25jun2010,.8119,.6682,89.5515
26jun2010,.8114,.6685,89.4936
27jun2010,.8088,.6642,89.27500000000001
28jun2010,.8087,.6642,89.282
29jun2010,.8109,.6636,89.3566
30jun2010,.8193,.6637,88.6615
01jul2010,.8164,.6667,88.59820000000001
02jul2010,.8090000000000001,.6656,87.8971
03jul2010,.7977,.6587,87.81399999999999
04jul2010,.7961,.6584,87.801
05jul2010,.7962,.6585,87.7971
06jul2010,.7979000000000001,.6605,87.8116
07jul2010,.7939000000000001,.6592,87.6923
08jul2010,.7936,.66,87.3306
09jul2010,.7896,.6598000000000001,88.3355
10jul2010,.79,.6612,88.559
11jul2010,.7914,.664,88.65000000000001
12jul2010,.7915,.664,88.66110000000001
13jul2010,.7949000000000001,.666,88.6987
14jul2010,.7919000000000001,.6622,88.4509
15jul2010,.786,.656,88.6189
16jul2010,.7794,.6517,87.80889999999999
17jul2010,.7727000000000001,.651,86.856
18jul2010,.7737000000000001,.6538000000000001,86.63500000000001
19jul2010,.7738,.6539,86.6304
20jul2010,.7725,.6552,86.8524
21jul2010,.7739,.656,87.07120000000001
22jul2010,.7797,.6564,87.1172
23jul2010,.7782,.6561,86.7949
24jul2010,.7759,.6503,87.2161
25jul2010,.7749,.6486,87.518
26jul2010,.775,.6486,87.53140000000001
27jul2010,.7724,.646,87.1668
28jul2010,.7695,.644,87.5164
29jul2010,.7692,.6413,87.71850000000001
30jul2010,.7655,.6402,87.051
31jul2010,.7668,.6394,86.417
01aug2010,.7665,.6375999999999999,86.517
02aug2010,.7665,.6375,86.5022
03aug2010,.7624,.6318,86.5898
04aug2010,.7568,.6279,85.9982
